45	
Frenet path:
13	0.275208	-0.205994	0.0549316
14	0.103516	-0.131836	0.0878906
16	0	0	0
17	-0.0160522	-0.0448608	-0.0769043
18	-0.103516	-0.131836	-0.0878906
19	-0.275208	-0.205994	-0.0549316
20	-0.5	-0.234375	0
21	-0.724792	-0.205994	0.0549316
22	-0.896484	-0.131836	0.0878906
24	-1	0	0
25	-0.991974	0.0224304	0.0384521
26	-0.948242	0.065918	0.0439453
27	-0.862396	0.102997	0.0274658
28	-0.75	0.117188	0
29	-0.637604	0.102997	-0.0274658
30	-0.551758	0.065918	-0.0439453
32	-0.5	0	0
33	-0.498663	0.00387161	0.00719012
34	-0.490392	0.0133531	0.0112988
35	-0.47104	0.0256	0.0128
36	-0.439066	0.038242	0.0121679
37	-0.395062	0.0493827	0.00987654
38	-0.34128	0.0576	0.0064
39	-0.281158	0.0619457	0.00221235
40	-0.218842	0.0619457	-0.00221235
41	-0.15872	0.0576	-0.0064
42	-0.104938	0.0493827	-0.00987654
43	-0.0609343	0.038242	-0.0121679
44	-0.02896	0.0256	-0.0128
45	-0.0096079	0.0133531	-0.0112988

0	0	0	0
1	0.0160522	0.0448608	0.0769043
2	0.103516	0.131836	0.0878906
3	0.275208	0.205994	0.0549316
4	0.5	0.234375	0
5	0.724792	0.205994	-0.0549316
6	0.896484	0.131836	-0.0878906
8	1	0	0
9	0.983948	-0.0448608	-0.0769043
10	0.896484	-0.131836	-0.0878906
11	0.724792	-0.205994	-0.0549316
12	0.5	-0.234375	0
13	0.275208	-0.205994	0.0549316
14	0.103516	-0.131836	0.0878906
16	0	0	0
17	-0.0160522	-0.0448608	-0.0769043
18	-0.103516	-0.131836	-0.0878906
19	-0.275208	-0.205994	-0.0549316
20	-0.5	-0.234375	0
21	-0.724792	-0.205994	0.0549316
22	-0.896484	-0.131836	0.0878906
24	-1	0	0
25	-0.991974	0.0224304	0.0384521
26	-0.948242	0.065918	0.0439453
27	-0.862396	0.102997	0.0274658
28	-0.75	0.117188	0
29	-0.637604	0.102997	-0.0274658
30	-0.551758	0.065918	-0.0439453
32	-0.5	0	0
33	-0.497325	0.00774321	0.0143802
34	-0.480784	0.0267062	0.0225975
35	-0.44208	0.0512	0.0256
36	-0.378131	0.076484	0.0243358
37	-0.290123	0.0987654	0.0197531
38	-0.18256	0.1152	0.0128
39	-0.0623151	0.123891	0.00442469
40	0.0623151	0.123891	-0.00442469
41	0.18256	0.1152	-0.0128
42	0.290123	0.0987654	-0.0197531
43	0.378131	0.076484	-0.0243358
44	0.44208	0.0512	-0.0256
45	0.480784	0.0267062	-0.0225975

0	0	0	0
1	0.0160522	0.0448608	0.0769043
2	0.103516	0.131836	0.0878906
3	0.275208	0.205994	0.0549316
4	0.5	0.234375	0
5	0.724792	0.205994	-0.0549316
6	0.896484	0.131836	-0.0878906
8	1	0	0
9	0.983948	-0.0448608	-0.0769043
10	0.896484	-0.131836	-0.0878906
11	0.724792	-0.205994	-0.0549316
12	0.5	-0.234375	0
13	0.275208	-0.205994	0.0549316
14	0.103516	-0.131836	0.0878906
16	0	0	0
17	-0.0160522	-0.0448608	-0.0769043
18	-0.103516	-0.131836	-0.0878906
19	-0.275208	-0.205994	-0.0549316
20	-0.5	-0.234375	0
21	-0.724792	-0.205994	0.0549316
22	-0.896484	-0.131836	0.0878906
24	-1	0	0
25	-0.991974	0.0224304	0.0384521
26	-0.948242	0.065918	0.0439453
27	-0.862396	0.102997	0.0274658
28	-0.75	0.117188	0
29	-0.637604	0.102997	-0.0274658
30	-0.551758	0.065918	-0.0439453
32	-0.5	0	0
33	-0.495988	0.0116148	0.0215704
34	-0.471176	0.0400593	0.0338963
35	-0.41312	0.0768	0.0384
36	-0.317197	0.114726	0.0365037
37	-0.185185	0.148148	0.0296296
38	-0.02384	0.1728	0.0192
39	0.156527	0.185837	0.00663704
40	0.343473	0.185837	-0.00663704
41	0.52384	0.1728	-0.0192
42	0.685185	0.148148	-0.0296296
43	0.817197	0.114726	-0.0365037
44	0.91312	0.0768	-0.0384
45	0.971176	0.0400593	-0.0338963

0	0	0	0
1	0.0160522	0.0448608	0.0769043
2	0.103516	0.131836	0.0878906
3	0.275208	0.205994	0.0549316
4	0.5	0.234375	0
5	0.724792	0.205994	-0.0549316
6	0.896484	0.131836	-0.0878906
8	1	0	0
9	0.983948	-0.0448608	-0.0769043
10	0.896484	-0.131836	-0.0878906
11	0.724792	-0.205994	-0.0549316
12	0.5	-0.234375	0
13	0.275208	-0.205994	0.0549316
14	0.103516	-0.131836	0.0878906
16	0	0	0
17	-0.0160522	-0.0448608	-0.0769043
18	-0.103516	-0.131836	-0.0878906
19	-0.275208	-0.205994	-0.0549316
20	-0.5	-0.234375	0
21	-0.724792	-0.205994	0.0549316
22	-0.896484	-0.131836	0.0878906
24	-1	0	0
25	-0.983948	0.0448608	0.0769043
26	-0.896484	0.131836	0.0878906
27	-0.724792	0.205994	0.0549316
28	-0.5	0.234375	0
29	-0.275208	0.205994	-0.0549316
30	-0.103516	0.131836	-0.0878906
32	0	0	0
33	0.00401185	0.0116148	0.0215704
34	0.0288237	0.0400593	0.0338963
35	0.08688	0.0768	0.0384
36	0.182803	0.114726	0.0365037
37	0.314815	0.148148	0.0296296
38	0.47616	0.1728	0.0192
39	0.656527	0.185837	0.00663704
40	0.843473	0.185837	-0.00663704
41	1.02384	0.1728	-0.0192
42	1.18519	0.148148	-0.0296296
43	1.3172	0.114726	-0.0365037
44	1.41312	0.0768	-0.0384
45	1.47118	0.0400593	-0.0338963

0	0	0	0
1	0.0160522	0.0448608	0.0769043
2	0.103516	0.131836	0.0878906
3	0.275208	0.205994	0.0549316
4	0.5	0.234375	0
5	0.724792	0.205994	-0.0549316
6	0.896484	0.131836	-0.0878906
8	1	0	0
9	0.983948	-0.0448608	-0.0769043
10	0.896484	-0.131836	-0.0878906
11	0.724792	-0.205994	-0.0549316
12	0.5	-0.234375	0
13	0.275208	-0.205994	0.0549316
14	0.103516	-0.131836	0.0878906
16	0	0	0
17	-0.0160522	-0.0448608	-0.0769043
18	-0.103516	-0.131836	-0.0878906
19	-0.275208	-0.205994	-0.0549316
20	-0.5	-0.234375	0
21	-0.724792	-0.205994	0.0549316
22	-0.896484	-0.131836	0.0878906
24	-1	0	0
25	-0.983948	0.0448608	0.0769043
26	-0.896484	0.131836	0.0878906
27	-0.724792	0.205994	0.0549316
28	-0.5	0.234375	0
29	-0.275208	0.205994	-0.0549316
30	-0.103516	0.131836	-0.0878906
32	0	0	0
33	0.00534914	0.0154864	0.0287605
34	0.0384316	0.0534123	0.0451951
35	0.11584	0.1024	0.0512
36	0.243737	0.152968	0.0486716
37	0.419753	0.197531	0.0395062
38	0.63488	0.2304	0.0256
39	0.87537	0.247783	0.00884938
40	1.12463	0.247783	-0.00884938
41	1.36512	0.2304	-0.0256
42	1.58025	0.197531	-0.0395062
43	1.75626	0.152968	-0.0486716
44	1.88416	0.1024	-0.0512
45	1.96157	0.0534123	-0.0451951

-0.00943651	0.40937	1.61626	0.111035
-0.0961075	1.22312	1.74072	0.16965
-0.35076	2.21367	1.90598	0.156958
-0.751228	3.16059	2.03412	0.0993921
-1.24244	4.07378	2.09202	0.0214424
-1.75306	4.98478	2.06942	-0.0546277
-2.21348	5.93029	1.97812	-0.107461
-2.81244	7.99376	1.74554	-0.065231
-2.92186	8.87362	1.63609	-0.145351
-2.89648	10	1.45149	-0.171297
-2.63426	11.2831	1.24508	-0.1499
-2.24258	12.1712	1.12623	-0.0941757
-1.78705	13.001	1.07356	-0.0295003
-1.22532	14.078	1.0647	0.0229057
-0.279569	15.9367	1.11666	-0.0246578
0.130963	16.7275	1.06064	-0.0874966
0.608984	17.4846	0.976686	-0.081034
1.28549	18.4818	0.929704	-0.0256615
1.86197	19.2136	0.939245	0.0419219
2.41436	19.9827	1.01645	0.104102
2.97078	21.1212	1.1729	0.148242
3.47589	23.3351	1.49921	0.0997238
3.50407	24.2951	1.5771	0.0601587
3.45888	25.4659	1.6328	0.0408302
3.41069	26.3394	1.65879	0.0432353
3.27294	27.487	1.70981	0.0515606
3.07465	28.6103	1.76957	0.0611486
2.81328	29.6981	1.83365	0.0630443
2.23667	31.503	1.90865	-0.00218298
1.89812	32.4935	1.88725	-0.0289005
1.67248	33.2274	1.85271	-0.047572
1.42094	34.1953	1.79127	-0.0675768
1.24288	35.1512	1.71117	-0.0876667
1.15211	36.0894	1.61423	-0.108071
1.16173	36.776	1.52941	-0.121964
1.22748	37.8718	1.48668	-0.0252238
1.31568	38.7408	1.46674	-0.0205008
1.41888	39.6067	1.45125	-0.0160568
1.55685	40.758	1.4331	-0.0124109
1.68396	41.6174	1.42469	-0.00981493
1.81621	42.4747	1.41782	-0.00926754
1.99606	43.6157	1.40384	-0.0110729

-0.00943651	0.40937	1.61626	0.111035
-0.0961075	1.22312	1.74072	0.16965
-0.35076	2.21367	1.90598	0.156958
-0.751228	3.16059	2.03412	0.0993921
-1.24244	4.07378	2.09202	0.0214424
-1.75306	4.98478	2.06942	-0.0546277
-2.21348	5.93029	1.97812	-0.107461
-2.81244	7.99376	1.74554	-0.065231
-2.92186	8.87362	1.63609	-0.145351
-2.89648	10	1.45149	-0.171297
-2.63426	11.2831	1.24508	-0.1499
-2.24258	12.1712	1.12623	-0.0941757
-1.78705	13.001	1.07356	-0.0295003
-1.22532	14.078	1.0647	0.0229057
-0.279569	15.9367	1.11666	-0.0246578
0.130963	16.7275	1.06064	-0.0874966
0.608984	17.4846	0.976686	-0.081034
1.28549	18.4818	0.929704	-0.0256615
1.86197	19.2136	0.939245	0.0419219
2.41436	19.9827	1.01645	0.104102
2.97078	21.1212	1.1729	0.148242
3.47589	23.3351	1.49921	0.0997238
3.49604	24.2949	1.59745	0.0920994
3.40751	25.4596	1.69321	0.0786817
3.27538	26.3144	1.7536	0.0680424
3.03059	27.4256	1.81888	0.0531793
2.72801	28.5046	1.86676	0.0397609
2.38871	29.5544	1.89723	0.023814
1.76493	31.3373	1.90865	-0.0021806
1.42358	32.336	1.88729	-0.0284888
1.19422	33.0816	1.85295	-0.0464616
0.936245	34.0726	1.79196	-0.0651424
0.751212	35.0603	1.71261	-0.0834652
0.654614	36.0394	1.61673	-0.101947
0.661907	36.7627	1.53296	-0.114276
0.727579	37.8817	1.48741	-0.0249539
0.816072	38.7607	1.46746	-0.0202837
0.919768	39.6365	1.45192	-0.0159619
1.0587	40.801	1.43369	-0.0124503
1.18678	41.6704	1.42515	-0.0098421
1.32018	42.5376	1.41813	-0.00933651
1.5019	43.6919	1.40401	-0.0111003

-0.00943651	0.40937	1.61626	0.111035
-0.0961075	1.22312	1.74072	0.16965
-0.35076	2.21367	1.90598	0.156958
-0.751228	3.16059	2.03412	0.0993921
-1.24244	4.07378	2.09202	0.0214424
-1.75306	4.98478	2.06942	-0.0546277
-2.21348	5.93029	1.97812	-0.107461
-2.81244	7.99376	1.74554	-0.065231
-2.92186	8.87362	1.63609	-0.145351
-2.89648	10	1.45149	-0.171297
-2.63426	11.2831	1.24508	-0.1499
-2.24258	12.1712	1.12623	-0.0941757
-1.78705	13.001	1.07356	-0.0295003
-1.22532	14.078	1.0647	0.0229057
-0.279569	15.9367	1.11666	-0.0246578
0.130963	16.7275	1.06064	-0.0874966
0.608984	17.4846	0.976686	-0.081034
1.28549	18.4818	0.929704	-0.0256615
1.86197	19.2136	0.939245	0.0419219
2.41436	19.9827	1.01645	0.104102
2.97078	21.1212	1.1729	0.148242
3.47589	23.3351	1.49921	0.0997238
3.49604	24.2949	1.59745	0.0920994
3.40751	25.4596	1.69321	0.0786817
3.27538	26.3144	1.7536	0.0680424
3.03059	27.4256	1.81888	0.0531793
2.72801	28.5046	1.86676	0.0397609
2.38871	29.5544	1.89723	0.023814
1.76493	31.3373	1.90865	-0.0021806
1.42231	32.3356	1.89124	-0.0209373
1.18503	33.0788	1.86676	-0.0342003
0.908171	34.0654	1.81888	-0.0502521
0.691293	35.0492	1.7536	-0.0679243
0.550201	36.0289	1.6709	-0.0878304
0.503244	36.7585	1.59745	-0.102924
0.50878	37.8861	1.55098	-0.0225727
0.535136	38.7718	1.53111	-0.0223977
0.579093	39.6568	1.51121	-0.0225361
0.665109	40.835	1.48462	-0.0228522
0.750185	41.7169	1.46462	-0.0225229
0.852889	42.5969	1.44459	-0.0227948
1.01723	43.7666	1.41782	-0.022966

-0.00943651	0.40937	1.61626	0.111035
-0.0961075	1.22312	1.74072	0.16965
-0.35076	2.21367	1.90598	0.156958
-0.751228	3.16059	2.03412	0.0993921
-1.24244	4.07378	2.09202	0.0214424
-1.75306	4.98478	2.06942	-0.0546277
-2.21348	5.93029	1.97812	-0.107461
-2.81244	7.99376	1.74554	-0.065231
-2.92186	8.87362	1.63609	-0.145351
-2.89648	10	1.45149	-0.171297
-2.63426	11.2831	1.24508	-0.1499
-2.24258	12.1712	1.12623	-0.0941757
-1.78705	13.001	1.07356	-0.0295003
-1.22532	14.078	1.0647	0.0229057
-0.279569	15.9367	1.11666	-0.0246578
0.130963	16.7275	1.06064	-0.0874966
0.608984	17.4846	0.976686	-0.081034
1.28549	18.4818	0.929704	-0.0256615
1.86197	19.2136	0.939245	0.0419219
2.41436	19.9827	1.01645	0.104102
2.97078	21.1212	1.1729	0.148242
3.47589	23.3351	1.49921	0.0997238
3.49604	24.2949	1.59745	0.0920994
3.40751	25.4596	1.69321	0.0786817
3.27538	26.3144	1.7536	0.0680424
3.03059	27.4256	1.81888	0.0531793
2.72801	28.5046	1.86676	0.0397609
2.38871	29.5544	1.89723	0.023814
1.76493	31.3373	1.90865	-0.0021806
1.42104	32.3352	1.89519	-0.0133872
1.17584	33.076	1.88056	-0.0219646
0.880098	34.0583	1.84572	-0.0355225
0.631374	35.0381	1.79425	-0.0528971
0.445788	36.0184	1.72408	-0.0747148
0.34458	36.7542	1.65988	-0.0930316
0.28998	37.8904	1.61393	-0.0202902
0.254199	38.783	1.59396	-0.0245571
0.238419	39.6772	1.56959	-0.0289716
0.271513	40.869	1.53464	-0.0328521
0.313591	41.7635	1.50332	-0.0347565
0.385595	42.6562	1.47049	-0.0356696
0.532565	43.8413	1.43133	-0.0342832

-0.00943651	0.40937	1.61626	0.111035
-0.0961075	1.22312	1.74072	0.16965
-0.35076	2.21367	1.90598	0.156958
-0.751228	3.16059	2.03412	0.0993921
-1.24244	4.07378	2.09202	0.0214424
-1.75306	4.98478	2.06942	-0.0546277
-2.21348	5.93029	1.97812	-0.107461
-2.81244	7.99376	1.74554	-0.065231
-2.92186	8.87362	1.63609	-0.145351
-2.89648	10	1.45149	-0.171297
-2.63426	11.2831	1.24508	-0.1499
-2.24258	12.1712	1.12623	-0.0941757
-1.78705	13.001	1.07356	-0.0295003
-1.22532	14.078	1.0647	0.0229057
-0.279569	15.9367	1.11666	-0.0246578
0.130963	16.7275	1.06064	-0.0874966
0.608984	17.4846	0.976686	-0.081034
1.28549	18.4818	0.929704	-0.0256615
1.86197	19.2136	0.939245	0.0419219
2.41436	19.9827	1.01645	0.104102
2.97078	21.1212	1.1729	0.148242
3.47589	23.3351	1.49921	0.0997238
3.48802	24.2946	1.61783	0.124169
3.35614	25.4533	1.75411	0.117358
3.14007	26.2894	1.85019	0.0940724
2.78825	27.3643	1.93086	0.0550237
2.38137	28.3989	1.96677	0.01613
1.96414	29.4106	1.96218	-0.0178605
1.2932	31.1715	1.90865	-0.00217823
0.946491	32.1777	1.89515	-0.0133536
0.697581	32.9301	1.88033	-0.0218738
0.395406	33.9356	1.84506	-0.0353087
0.139705	34.9472	1.79292	-0.0521799
-0.051709	35.9685	1.72187	-0.0726178
-0.155242	36.7409	1.65687	-0.0894372
-0.209922	37.9003	1.61323	-0.0200493
-0.245407	38.8028	1.59327	-0.0242714
-0.260694	39.7069	1.56895	-0.0285694
-0.226631	40.9121	1.53408	-0.0323191
-0.183593	41.8164	1.50289	-0.0342454
-0.110428	42.7192	1.4702	-0.0351132
0.0384044	43.9175	1.43118	-0.0337581

-0.00943651	0.40937	1.61626	0.111035
-0.0961075	1.22312	1.74072	0.16965
-0.35076	2.21367	1.90598	0.156958
-0.751228	3.16059	2.03412	0.0993921
-1.24244	4.07378	2.09202	0.0214424
-1.75306	4.98478	2.06942	-0.0546277
-2.21348	5.93029	1.97812	-0.107461
-2.81244	7.99376	1.74554	-0.065231
-2.92186	8.87362	1.63609	-0.145351
-2.89648	10	1.45149	-0.171297
-2.63426	11.2831	1.24508	-0.1499
-2.24258	12.1712	1.12623	-0.0941757
-1.78705	13.001	1.07356	-0.0295003
-1.22532	14.078	1.0647	0.0229057
-0.279569	15.9367	1.11666	-0.0246578
0.130963	16.7275	1.06064	-0.0874966
0.608984	17.4846	0.976686	-0.081034
1.28549	18.4818	0.929704	-0.0256615
1.86197	19.2136	0.939245	0.0419219
2.41436	19.9827	1.01645	0.104102
2.97078	21.1212	1.1729	0.148242
3.47589	23.3351	1.49921	0.0997238
3.48802	24.2946	1.61783	0.124169
3.35614	25.4533	1.75411	0.117358
3.14007	26.2894	1.85019	0.0940724
2.78825	27.3643	1.93086	0.0550237
2.38137	28.3989	1.96677	0.01613
1.96414	29.4106	1.96218	-0.0178605
1.2932	31.1715	1.90865	-0.00217823
0.945221	32.1773	1.89906	-0.00598908
0.68839	32.9273	1.89389	-0.010166
0.367332	33.9285	1.87114	-0.0218254
0.0797859	34.9361	1.83181	-0.039284
-0.156122	35.958	1.77169	-0.0621357
-0.313906	36.7367	1.71411	-0.0822582
-0.428721	37.9047	1.67441	-0.0179419
-0.526343	38.814	1.65421	-0.0263545
-0.601368	39.7273	1.62545	-0.0345354
-0.620227	40.9461	1.58244	-0.0414654
-0.620186	41.863	1.54033	-0.0456482
-0.577722	42.7784	1.49525	-0.0470799
-0.446261	43.9923	1.44423	-0.0442911

-0.00943651	0.40937	1.61626	0.111035
-0.0961075	1.22312	1.74072	0.16965
-0.35076	2.21367	1.90598	0.156958
-0.751228	3.16059	2.03412	0.0993921
-1.24244	4.07378	2.09202	0.0214424
-1.75306	4.98478	2.06942	-0.0546277
-2.21348	5.93029	1.97812	-0.107461
-2.81244	7.99376	1.74554	-0.065231
-2.92186	8.87362	1.63609	-0.145351
-2.89648	10	1.45149	-0.171297
-2.63426	11.2831	1.24508	-0.1499
-2.24258	12.1712	1.12623	-0.0941757
-1.78705	13.001	1.07356	-0.0295003
-1.22532	14.078	1.0647	0.0229057
-0.279569	15.9367	1.11666	-0.0246578
0.130963	16.7275	1.06064	-0.0874966
0.608984	17.4846	0.976686	-0.081034
1.28549	18.4818	0.929704	-0.0256615
1.86197	19.2136	0.939245	0.0419219
2.41436	19.9827	1.01645	0.104102
2.97078	21.1212	1.1729	0.148242
3.47589	23.3351	1.49921	0.0997238
3.48802	24.2946	1.61783	0.124169
3.35614	25.4533	1.75411	0.117358
3.14007	26.2894	1.85019	0.0940724
2.78825	27.3643	1.93086	0.0550237
2.38137	28.3989	1.96677	0.01613
1.96414	29.4106	1.96218	-0.0178605
1.2932	31.1715	1.90865	-0.00217823
0.943952	32.1768	1.90297	0.00137213
0.6792	32.9245	1.90743	0.00147904
0.339259	33.9213	1.89707	-0.00864784
0.0198669	34.9251	1.87016	-0.0271466
-0.260535	35.9475	1.82018	-0.0528091
-0.472569	36.7324	1.76893	-0.0763293
-0.647521	37.909	1.7341	-0.0160484
-0.807279	38.8251	1.71351	-0.0283228
-0.942042	39.7476	1.6804	-0.0400292
-1.01382	40.9801	1.62951	-0.0498795
-1.05678	41.9095	1.57684	-0.0563689
-1.04502	42.8377	1.51972	-0.0584037
-0.930926	44.067	1.457	-0.0543153

-0.00943651	0.40937	1.61626	0.111035
-0.0961075	1.22312	1.74072	0.16965
-0.35076	2.21367	1.90598	0.156958
-0.751228	3.16059	2.03412	0.0993921
-1.24244	4.07378	2.09202	0.0214424
-1.75306	4.98478	2.06942	-0.0546277
-2.21348	5.93029	1.97812	-0.107461
-2.81244	7.99376	1.74554	-0.065231
-2.92186	8.87362	1.63609	-0.145351
-2.89648	10	1.45149	-0.171297
-2.63426	11.2831	1.24508	-0.1499
-2.24258	12.1712	1.12623	-0.0941757
-1.78705	13.001	1.07356	-0.0295003
-1.22532	14.078	1.0647	0.0229057
-0.279569	15.9367	1.11666	-0.0246578
0.130963	16.7275	1.06064	-0.0874966
0.608984	17.4846	0.976686	-0.081034
1.28549	18.4818	0.929704	-0.0256615
1.86197	19.2136	0.939245	0.0419219
