1.55082e+09	0	0	0	-1	-1
1.55082e+09	0	0	0	-1	-1
1.55082e+09	0	0	0	-1	-1
1.55082e+09	0	0	0	-1	-1
1.55082e+09	0	0	0	-1	-1
1.55082e+09	0	0	0	-1	-1
1.55082e+09	0.119338	-0.098904	5.57281	-1	-1
1.55082e+09	3.69408	-3.62674	5.47626	-1	-1
1.55082e+09	4.04007	-4.0061	5.47529	-1	-1
1.55082e+09	4.30829	-4.30037	5.47438	-1	-1
1.55082e+09	4.60401	-4.62919	5.47295	-1	-1
